sensor_id,equipment_id,measurement_time,temperature,pressure,vibration,current,voltage,rpm,created_at
10057,INJ-002,2024-03-24 19:00:00,174.18,142.03,2.5768,45.27,225.33,1756.64,2026-01-30 00:45:52
10058,PRESS-001,2024-03-24 19:00:00,85.07,205.21,3.7871,119.83,393.56,497.5,2026-01-30 00:45:52
10059,PRESS-002,2024-03-24 19:00:00,88.77,202.17,3.8743,117.47,381.91,519.89,2026-01-30 00:45:52
10060,ASM-001,2024-03-24 19:00:00,20.74,9.01,1.0755,12.7,226.02,107.56,2026-01-30 00:45:52
10061,INJ-001,2024-03-24 20:00:00,196.03,145.15,2.6627,44.4,215.69,1813.71,2026-01-30 00:45:52
10062,INJ-002,2024-03-24 20:00:00,173.69,142.14,2.3461,41.22,217.75,1761.89,2026-01-30 00:45:52
10063,PRESS-001,2024-03-24 20:00:00,85.97,194.52,3.6828,124.23,380.02,508.7,2026-01-30 00:45:52
10064,PRESS-002,2024-03-24 20:00:00,87.26,203.93,6.4227,120.48,382.15,509.82,2026-01-30 00:45:52
10065,ASM-001,2024-03-24 20:00:00,24.9,2.63,1.4722,14.12,214.24,98.7,2026-01-30 00:45:52
10066,INJ-001,2024-03-24 21:00:00,192.38,155.45,2.4695,44.24,216.62,1828.03,2026-01-30 00:45:52
10067,INJ-002,2024-03-24 21:00:00,176.81,145.76,1.9747,45.17,221.82,1737.26,2026-01-30 00:45:52
10068,PRESS-001,2024-03-24 21:00:00,86.74,194.14,3.9212,119.57,382.26,510.69,2026-01-30 00:45:52
10069,PRESS-002,2024-03-24 21:00:00,86.96,204.93,3.4966,118.4,371.45,524.79,2026-01-30 00:45:52
10070,ASM-001,2024-03-24 21:00:00,24.51,5.3,1.6461,13.85,221.13,94.13,2026-01-30 00:45:52
10071,INJ-001,2024-03-24 22:00:00,191.84,148.33,2.5932,47.51,221.7,1823.68,2026-01-30 00:45:52
10072,INJ-002,2024-03-24 22:00:00,171.73,144.82,2.1569,41.84,210.6,1739.73,2026-01-30 00:45:52
10073,PRESS-001,2024-03-24 22:00:00,87.34,199.44,3.2144,120.78,383.63,502.08,2026-01-30 00:45:52
10074,PRESS-002,2024-03-24 22:00:00,87.28,198.04,4.057,117.59,373.48,553.49,2026-01-30 00:45:52
10075,ASM-001,2024-03-24 22:00:00,23.63,3.43,0.8981,17.13,219.33,124.38,2026-01-30 00:45:52
10076,INJ-001,2024-03-24 23:00:00,192.33,156.86,2.2343,40.37,222.37,1813.29,2026-01-30 00:45:52
10077,INJ-002,2024-03-24 23:00:00,178.39,149.03,2.1244,44.29,229.88,1736.85,2026-01-30 00:45:52
10078,PRESS-001,2024-03-24 23:00:00,81.04,205.52,3.2613,121.94,369.08,502.98,2026-01-30 00:45:52
10079,PRESS-002,2024-03-24 23:00:00,90.37,200.08,3.9146,120.1,380.08,501.62,2026-01-30 00:45:52
10080,ASM-001,2024-03-24 23:00:00,29.35,1.84,1.0054,12.63,213.46,98.13,2026-01-30 00:45:52
10081,INJ-001,2024-03-25 00:00:00,196.52,145.74,2.4594,47.58,221.14,1812.54,2026-01-30 00:45:52
10082,INJ-002,2024-03-25 00:00:00,171.34,146.47,2.1775,45.63,218.38,1743.51,2026-01-30 00:45:52
10083,PRESS-001,2024-03-25 00:00:00,83.36,196.13,3.5098,120.98,383.54,518.91,2026-01-30 00:45:52
10084,PRESS-002,2024-03-25 00:00:00,88.33,195.63,4.1027,120.32,384.65,522.42,2026-01-30 00:45:52
10085,ASM-001,2024-03-25 00:00:00,22.65,9.53,1.2364,13.43,218.1,100.56,2026-01-30 00:45:52
10086,INJ-001,2024-03-25 01:00:00,197.34,152.91,2.677,44.57,216.52,1826.0,2026-01-30 00:45:52
10087,INJ-002,2024-03-25 01:00:00,178.46,146.29,1.6616,44.49,222.13,1752.18,2026-01-30 00:45:52
10088,PRESS-001,2024-03-25 01:00:00,89.34,206.73,3.4061,120.57,374.07,520.09,2026-01-30 00:45:52
10089,PRESS-002,2024-03-25 01:00:00,85.91,198.23,3.9027,120.03,378.8,541.25,2026-01-30 00:45:52
10090,ASM-001,2024-03-25 01:00:00,22.14,2.93,0.9076,13.33,226.05,117.25,2026-01-30 00:45:52
10091,INJ-001,2024-03-25 02:00:00,191.1,149.13,2.1302,42.27,214.88,1768.3,2026-01-30 00:45:52
10092,INJ-002,2024-03-25 02:00:00,175.81,147.95,2.4505,40.25,213.38,1722.41,2026-01-30 00:45:52
10093,PRESS-001,2024-03-25 02:00:00,81.13,199.66,3.7218,122.61,372.63,521.42,2026-01-30 00:45:52
10094,PRESS-002,2024-03-25 02:00:00,88.13,195.0,3.7956,115.84,380.86,493.65,2026-01-30 00:45:52
10095,ASM-001,2024-03-25 02:00:00,27.78,-1.24,1.3583,13.34,222.95,100.61,2026-01-30 00:45:52
10096,INJ-001,2024-03-25 03:00:00,195.89,144.63,2.4256,43.83,220.57,1818.0,2026-01-30 00:45:52
10097,INJ-002,2024-03-25 03:00:00,175.85,146.53,2.0575,43.9,216.95,1724.69,2026-01-30 00:45:52
10098,PRESS-001,2024-03-25 03:00:00,86.21,208.42,3.4289,119.06,384.95,498.29,2026-01-30 00:45:52
10099,PRESS-002,2024-03-25 03:00:00,88.37,196.37,3.6101,120.57,377.85,515.05,2026-01-30 00:45:52
10100,ASM-001,2024-03-25 03:00:00,21.7,0.06,1.172,13.53,212.18,103.48,2026-01-30 00:45:52
10101,INJ-001,2024-03-25 04:00:00,194.85,149.97,2.6373,41.05,216.93,1791.05,2026-01-30 00:45:52
10102,INJ-002,2024-03-25 04:00:00,174.1,146.39,2.3711,38.71,221.23,1778.25,2026-01-30 00:45:52
10103,PRESS-001,2024-03-25 04:00:00,87.68,199.95,3.5533,120.29,372.16,460.69,2026-01-30 00:45:52
10104,PRESS-002,2024-03-25 04:00:00,86.32,200.03,7.016,115.81,380.19,541.67,2026-01-30 00:45:52
10105,ASM-001,2024-03-25 04:00:00,29.41,9.56,1.4477,15.77,220.5,140.17,2026-01-30 00:45:52
10106,INJ-001,2024-03-25 05:00:00,193.95,148.85,2.4268,44.08,217.37,1785.54,2026-01-30 00:45:52
10107,INJ-002,2024-03-25 05:00:00,171.68,149.01,2.5693,42.93,217.52,1743.9,2026-01-30 00:45:52
10108,PRESS-001,2024-03-25 05:00:00,87.23,203.09,3.6515,117.73,372.0,512.92,2026-01-30 00:45:52
10109,PRESS-002,2024-03-25 05:00:00,85.34,197.72,3.4618,118.09,377.42,527.57,2026-01-30 00:45:52
10110,ASM-001,2024-03-25 05:00:00,23.33,3.54,0.9583,14.42,220.62,101.45,2026-01-30 00:45:52
10111,INJ-001,2024-03-25 06:00:00,198.87,153.02,2.9514,41.9,218.09,1784.74,2026-01-30 00:45:52
10112,INJ-002,2024-03-25 06:00:00,175.77,148.57,1.9843,40.27,224.49,1730.8,2026-01-30 00:45:52
10113,PRESS-001,2024-03-25 06:00:00,88.18,200.89,3.1973,116.52,379.65,496.43,2026-01-30 00:45:52
10114,PRESS-002,2024-03-25 06:00:00,84.76,193.03,3.8725,120.64,377.54,528.37,2026-01-30 00:45:52
10115,ASM-001,2024-03-25 06:00:00,24.33,9.0,1.2369,13.02,219.13,99.37,2026-01-30 00:45:52
10116,INJ-001,2024-03-25 07:00:00,196.62,154.62,2.569,46.65,220.38,1814.64,2026-01-30 00:45:52
10117,INJ-002,2024-03-25 07:00:00,178.49,141.57,2.2035,42.44,221.04,1756.69,2026-01-30 00:45:52
10118,PRESS-001,2024-03-25 07:00:00,86.93,201.92,3.2755,124.98,388.62,503.81,2026-01-30 00:45:52
10119,PRESS-002,2024-03-25 07:00:00,89.1,194.14,6.0883,115.64,376.19,552.82,2026-01-30 00:45:52
10120,ASM-001,2024-03-25 07:00:00,24.36,11.12,1.6135,12.38,221.97,115.83,2026-01-30 00:45:52
10121,INJ-001,2024-03-25 08:00:00,196.15,152.01,2.7814,44.11,223.98,1791.11,2026-01-30 00:45:52
10122,INJ-002,2024-03-25 08:00:00,173.76,146.3,2.2544,44.17,215.78,1744.45,2026-01-30 00:45:52
10123,PRESS-001,2024-03-25 08:00:00,84.89,196.78,3.3785,116.72,381.89,515.88,2026-01-30 00:45:52
10124,PRESS-002,2024-03-25 08:00:00,85.22,194.49,3.6082,115.45,382.0,506.16,2026-01-30 00:45:52
10125,ASM-001,2024-03-25 08:00:00,25.5,3.76,1.1319,17.08,214.22,88.76,2026-01-30 00:45:52
10126,INJ-001,2024-03-25 09:00:00,193.8,149.04,2.5377,45.0,212.47,1827.98,2026-01-30 00:45:52
10127,INJ-002,2024-03-25 09:00:00,178.19,146.01,2.5633,45.04,226.14,1745.54,2026-01-30 00:45:52
10128,PRESS-001,2024-03-25 09:00:00,88.57,198.58,3.5725,121.73,395.86,521.88,2026-01-30 00:45:52
10129,PRESS-002,2024-03-25 09:00:00,86.95,198.81,3.5307,120.94,364.37,516.55,2026-01-30 00:45:52
10130,ASM-001,2024-03-25 09:00:00,29.39,8.28,1.298,12.62,226.65,81.71,2026-01-30 00:45:52
10131,INJ-001,2024-03-25 10:00:00,193.0,153.99,2.3105,42.07,215.18,1803.78,2026-01-30 00:45:52
10132,INJ-002,2024-03-25 10:00:00,178.63,145.1,2.052,39.26,224.5,1756.0,2026-01-30 00:45:52
10133,PRESS-001,2024-03-25 10:00:00,86.22,198.72,3.5308,122.38,380.03,477.05,2026-01-30 00:45:52
10134,PRESS-002,2024-03-25 10:00:00,89.45,196.95,3.9932,118.05,384.31,530.14,2026-01-30 00:45:52
10135,ASM-001,2024-03-25 10:00:00,27.6,8.89,0.939,11.25,219.62,112.04,2026-01-30 00:45:52
10136,INJ-001,2024-03-25 11:00:00,198.96,151.34,2.5807,44.85,216.83,1779.61,2026-01-30 00:45:52
10137,INJ-002,2024-03-25 11:00:00,170.76,141.28,2.8201,40.93,217.19,1763.6,2026-01-30 00:45:52
10138,PRESS-001,2024-03-25 11:00:00,85.96,201.33,3.7991,118.08,380.87,498.93,2026-01-30 00:45:52
10139,PRESS-002,2024-03-25 11:00:00,86.24,198.31,3.9121,119.17,385.35,519.2,2026-01-30 00:45:52
10140,ASM-001,2024-03-25 11:00:00,22.99,1.85,1.1077,12.29,216.45,76.36,2026-01-30 00:45:52
10141,INJ-001,2024-03-25 12:00:00,193.75,155.35,2.4753,48.14,222.09,1787.55,2026-01-30 00:45:52
10142,INJ-002,2024-03-25 12:00:00,171.7,144.01,2.0378,44.2,217.83,1743.93,2026-01-30 00:45:52
10143,PRESS-001,2024-03-25 12:00:00,84.16,202.7,3.322,118.09,381.71,521.73,2026-01-30 00:45:52
10144,PRESS-002,2024-03-25 12:00:00,88.66,204.56,3.6131,113.67,382.44,516.93,2026-01-30 00:45:52
10145,ASM-001,2024-03-25 12:00:00,25.94,8.57,0.8949,14.43,222.93,105.11,2026-01-30 00:45:52
10146,INJ-001,2024-03-25 13:00:00,195.19,152.21,2.6993,40.9,227.88,1775.54,2026-01-30 00:45:52
10147,INJ-002,2024-03-25 13:00:00,174.34,148.76,2.4442,44.18,221.11,1739.25,2026-01-30 00:45:52
10148,PRESS-001,2024-03-25 13:00:00,83.02,195.85,3.3749,121.82,374.99,524.18,2026-01-30 00:45:52
10149,PRESS-002,2024-03-25 13:00:00,85.95,197.51,6.4165,120.05,378.17,529.62,2026-01-30 00:45:52
10150,ASM-001,2024-03-25 13:00:00,25.43,5.25,0.9923,15.88,220.14,93.61,2026-01-30 00:45:52
10151,INJ-001,2024-03-25 14:00:00,192.42,151.71,2.164,43.91,215.13,1782.03,2026-01-30 00:45:52
10152,INJ-002,2024-03-25 14:00:00,177.2,146.0,2.08,43.37,222.14,1742.83,2026-01-30 00:45:52
10153,PRESS-001,2024-03-25 14:00:00,82.43,196.73,3.1828,124.28,371.36,474.92,2026-01-30 00:45:52
10154,PRESS-002,2024-03-25 14:00:00,87.95,192.52,3.5682,118.23,381.02,528.19,2026-01-30 00:45:52
10155,ASM-001,2024-03-25 14:00:00,26.43,5.88,1.0622,15.91,226.95,112.35,2026-01-30 00:45:52
10156,INJ-001,2024-03-25 15:00:00,196.32,151.84,2.6118,42.53,218.83,1811.33,2026-01-30 00:45:52
10157,INJ-002,2024-03-25 15:00:00,173.71,140.63,2.4017,42.5,221.2,1753.81,2026-01-30 00:45:52
10158,PRESS-001,2024-03-25 15:00:00,85.3,198.76,3.6813,118.3,381.33,507.8,2026-01-30 00:45:52
10159,PRESS-002,2024-03-25 15:00:00,87.61,200.38,3.707,122.59,381.18,544.77,2026-01-30 00:45:52
10160,ASM-001,2024-03-25 15:00:00,26.78,10.27,1.2176,17.25,227.28,105.76,2026-01-30 00:45:52
10161,INJ-001,2024-03-25 16:00:00,194.68,155.49,2.5038,45.16,221.35,1784.34,2026-01-30 00:45:52
10162,INJ-002,2024-03-25 16:00:00,175.7,144.97,2.2867,42.56,218.1,1764.53,2026-01-30 00:45:52
10163,PRESS-001,2024-03-25 16:00:00,85.58,202.79,3.3957,122.26,384.46,495.14,2026-01-30 00:45:52
10164,PRESS-002,2024-03-25 16:00:00,86.67,199.78,3.4828,117.17,381.38,517.0,2026-01-30 00:45:52
10165,ASM-001,2024-03-25 16:00:00,22.86,6.27,1.0002,15.52,218.04,97.23,2026-01-30 00:45:52
10166,INJ-001,2024-03-25 17:00:00,194.67,152.32,2.4708,43.52,219.4,1834.7,2026-01-30 00:45:52
10167,INJ-002,2024-03-25 17:00:00,177.15,140.16,2.2605,41.0,217.4,1734.67,2026-01-30 00:45:52
10168,PRESS-001,2024-03-25 17:00:00,87.58,202.15,3.3489,119.07,381.81,517.81,2026-01-30 00:45:52
10169,PRESS-002,2024-03-25 17:00:00,90.08,199.91,4.1628,118.85,377.78,503.7,2026-01-30 00:45:52
10170,ASM-001,2024-03-25 17:00:00,22.84,2.37,1.3349,18.18,220.52,136.56,2026-01-30 00:45:52
10171,INJ-001,2024-03-25 18:00:00,196.57,151.82,2.1835,46.62,216.81,1816.61,2026-01-30 00:45:52
10172,INJ-002,2024-03-25 18:00:00,175.61,146.3,2.3237,44.28,229.37,1750.23,2026-01-30 00:45:52
10173,PRESS-001,2024-03-25 18:00:00,85.33,194.66,3.5844,118.44,379.01,509.55,2026-01-30 00:45:52
10174,PRESS-002,2024-03-25 18:00:00,84.77,199.4,3.8502,119.41,376.81,542.25,2026-01-30 00:45:52
10175,ASM-001,2024-03-25 18:00:00,25.61,3.87,0.9261,13.92,224.35,108.91,2026-01-30 00:45:52
10176,INJ-001,2024-03-25 19:00:00,194.36,149.0,2.5251,48.82,226.44,1796.43,2026-01-30 00:45:52
10177,INJ-002,2024-03-25 19:00:00,172.27,137.12,2.2206,45.01,220.91,1735.02,2026-01-30 00:45:52
10178,PRESS-001,2024-03-25 19:00:00,86.82,205.38,3.2022,119.89,377.34,500.89,2026-01-30 00:45:52
10179,PRESS-002,2024-03-25 19:00:00,87.09,206.38,3.7761,118.6,380.84,494.94,2026-01-30 00:45:52
10180,ASM-001,2024-03-25 19:00:00,25.41,1.58,1.5606,16.81,217.12,96.66,2026-01-30 00:45:52
10181,INJ-001,2024-03-25 20:00:00,193.44,153.35,2.1244,45.34,225.43,1753.32,2026-01-30 00:45:52
10182,INJ-002,2024-03-25 20:00:00,172.58,145.74,2.1074,43.17,221.41,1746.12,2026-01-30 00:45:52
10183,PRESS-001,2024-03-25 20:00:00,80.69,198.4,3.3947,121.14,383.25,477.55,2026-01-30 00:45:52
10184,PRESS-002,2024-03-25 20:00:00,87.14,199.73,3.6952,119.77,381.3,547.72,2026-01-30 00:45:52
10185,ASM-001,2024-03-25 20:00:00,23.73,6.45,1.2073,17.2,222.03,97.14,2026-01-30 00:45:52
10186,INJ-001,2024-03-25 21:00:00,191.8,144.54,2.3064,45.48,213.37,1787.67,2026-01-30 00:45:52
10187,INJ-002,2024-03-25 21:00:00,177.66,140.69,2.3194,42.66,213.88,1757.46,2026-01-30 00:45:52
10188,PRESS-001,2024-03-25 21:00:00,88.93,204.62,3.2881,118.41,380.18,461.32,2026-01-30 00:45:52
10189,PRESS-002,2024-03-25 21:00:00,90.07,199.13,6.4789,116.12,374.11,528.13,2026-01-30 00:45:52
10190,ASM-001,2024-03-25 21:00:00,22.13,11.65,0.9274,11.66,221.26,117.05,2026-01-30 00:45:52
10191,INJ-001,2024-03-25 22:00:00,189.16,150.06,2.3219,41.46,220.54,1799.11,2026-01-30 00:45:52
10192,INJ-002,2024-03-25 22:00:00,168.99,141.57,2.2441,43.85,222.05,1762.06,2026-01-30 00:45:52
10193,PRESS-001,2024-03-25 22:00:00,83.71,197.57,3.5258,116.7,374.15,513.73,2026-01-30 00:45:52
10194,PRESS-002,2024-03-25 22:00:00,86.67,203.2,7.0029,118.56,379.19,522.4,2026-01-30 00:45:52
10195,ASM-001,2024-03-25 22:00:00,23.88,7.26,1.0524,17.03,212.47,86.73,2026-01-30 00:45:52
10196,INJ-001,2024-03-25 23:00:00,196.37,145.35,2.3457,42.2,213.5,1788.2,2026-01-30 00:45:52
10197,INJ-002,2024-03-25 23:00:00,173.15,145.84,2.3755,47.92,224.62,1782.92,2026-01-30 00:45:52
10198,PRESS-001,2024-03-25 23:00:00,82.73,190.05,3.4226,122.49,378.02,515.57,2026-01-30 00:45:52
10199,PRESS-002,2024-03-25 23:00:00,86.67,200.54,3.6592,118.47,379.19,535.94,2026-01-30 00:45:52
10200,ASM-001,2024-03-25 23:00:00,26.5,5.04,1.0126,15.63,213.8,122.47,2026-01-30 00:45:52
10201,INJ-001,2024-03-26 00:00:00,194.62,153.11,2.5456,46.66,218.31,1802.58,2026-01-30 00:45:52
10202,INJ-002,2024-03-26 00:00:00,170.18,146.06,2.002,44.38,224.16,1704.31,2026-01-30 00:45:52
10203,PRESS-001,2024-03-26 00:00:00,82.96,199.54,3.1923,121.38,382.17,493.4,2026-01-30 00:45:52
10204,PRESS-002,2024-03-26 00:00:00,90.19,203.96,3.7339,116.76,377.22,521.24,2026-01-30 00:45:52
10205,ASM-001,2024-03-26 00:00:00,30.02,13.32,0.7251,14.62,216.53,82.04,2026-01-30 00:45:52
10206,INJ-001,2024-03-26 01:00:00,193.75,145.35,2.1788,45.18,214.34,1811.0,2026-01-30 00:45:52
10207,INJ-002,2024-03-26 01:00:00,169.87,152.09,2.2828,40.95,216.65,1748.24,2026-01-30 00:45:52
10208,PRESS-001,2024-03-26 01:00:00,84.14,207.57,3.3964,120.64,375.22,489.03,2026-01-30 00:45:52
10209,PRESS-002,2024-03-26 01:00:00,86.82,198.23,3.7541,119.16,370.01,521.36,2026-01-30 00:45:52
10210,ASM-001,2024-03-26 01:00:00,22.69,7.61,1.1848,17.76,225.51,105.59,2026-01-30 00:45:52
10211,INJ-001,2024-03-26 02:00:00,193.15,156.87,2.0503,44.16,221.02,1787.94,2026-01-30 00:45:52
10212,INJ-002,2024-03-26 02:00:00,173.52,144.81,2.183,42.66,214.47,1741.88,2026-01-30 00:45:52
10213,PRESS-001,2024-03-26 02:00:00,86.0,193.37,3.4629,125.11,378.98,522.78,2026-01-30 00:45:52
10214,PRESS-002,2024-03-26 02:00:00,90.43,197.69,3.4771,115.26,375.61,542.72,2026-01-30 00:45:52
10215,ASM-001,2024-03-26 02:00:00,23.48,6.19,1.369,14.72,223.49,108.29,2026-01-30 00:45:52
10216,INJ-001,2024-03-26 03:00:00,195.8,150.88,2.7223,50.05,219.5,1756.05,2026-01-30 00:45:52
10217,INJ-002,2024-03-26 03:00:00,173.13,140.02,2.1006,39.86,222.27,1732.3,2026-01-30 00:45:52
10218,PRESS-001,2024-03-26 03:00:00,84.83,195.38,3.6148,121.65,381.19,497.85,2026-01-30 00:45:52
10219,PRESS-002,2024-03-26 03:00:00,86.81,202.42,7.6726,119.43,379.46,530.53,2026-01-30 00:45:52
10220,ASM-001,2024-03-26 03:00:00,27.15,7.47,1.0494,14.86,217.83,118.81,2026-01-30 00:45:52
10221,INJ-001,2024-03-26 04:00:00,193.33,153.66,2.8152,44.2,220.87,1799.91,2026-01-30 00:45:52
10222,INJ-002,2024-03-26 04:00:00,179.8,148.55,2.497,43.01,216.12,1751.42,2026-01-30 00:45:52
10223,PRESS-001,2024-03-26 04:00:00,88.24,200.68,3.6661,118.17,379.48,544.34,2026-01-30 00:45:52
10224,PRESS-002,2024-03-26 04:00:00,88.32,196.46,3.6386,119.3,385.22,514.96,2026-01-30 00:45:52
10225,ASM-001,2024-03-26 04:00:00,22.35,5.95,1.445,16.21,216.94,109.52,2026-01-30 00:45:52
10226,INJ-001,2024-03-26 05:00:00,192.06,147.09,2.7833,45.57,222.29,1825.44,2026-01-30 00:45:52
10227,INJ-002,2024-03-26 05:00:00,175.39,146.17,2.5817,44.47,212.76,1730.2,2026-01-30 00:45:52
10228,PRESS-001,2024-03-26 05:00:00,83.82,196.51,3.6364,121.31,374.51,499.77,2026-01-30 00:45:52
10229,PRESS-002,2024-03-26 05:00:00,89.1,200.08,3.8283,120.85,380.81,537.36,2026-01-30 00:45:52
10230,ASM-001,2024-03-26 05:00:00,24.81,5.17,1.1094,16.66,221.51,120.6,2026-01-30 00:45:52
10231,INJ-001,2024-03-26 06:00:00,194.08,151.92,2.3804,44.17,222.89,1781.68,2026-01-30 00:45:52
10232,INJ-002,2024-03-26 06:00:00,178.67,147.77,2.2727,46.98,227.8,1748.55,2026-01-30 00:45:52
10233,PRESS-001,2024-03-26 06:00:00,81.6,200.54,3.7785,117.95,378.43,511.17,2026-01-30 00:45:52
10234,PRESS-002,2024-03-26 06:00:00,87.67,193.69,3.7317,116.67,388.17,511.75,2026-01-30 00:45:52
10235,ASM-001,2024-03-26 06:00:00,22.91,2.95,1.0239,15.73,227.67,95.96,2026-01-30 00:45:52
10236,INJ-001,2024-03-26 07:00:00,197.52,155.27,2.6141,49.17,220.12,1787.59,2026-01-30 00:45:52
10237,INJ-002,2024-03-26 07:00:00,173.96,138.61,1.948,42.59,225.75,1767.01,2026-01-30 00:45:52
10238,PRESS-001,2024-03-26 07:00:00,84.25,204.57,3.2969,115.11,367.2,468.99,2026-01-30 00:45:52
10239,PRESS-002,2024-03-26 07:00:00,88.5,195.87,3.7049,118.28,390.34,500.17,2026-01-30 00:45:52
10240,ASM-001,2024-03-26 07:00:00,20.1,4.27,1.1337,19.58,222.85,122.33,2026-01-30 00:45:52
10241,INJ-001,2024-03-26 08:00:00,196.46,151.26,2.7687,48.92,227.59,1820.99,2026-01-30 00:45:52
10242,INJ-002,2024-03-26 08:00:00,174.34,145.59,2.4361,43.64,222.52,1747.18,2026-01-30 00:45:52
10243,PRESS-001,2024-03-26 08:00:00,79.54,202.03,3.5216,120.25,391.01,507.13,2026-01-30 00:45:52
10244,PRESS-002,2024-03-26 08:00:00,86.39,200.06,3.8171,120.23,377.02,503.7,2026-01-30 00:45:52
10245,ASM-001,2024-03-26 08:00:00,23.92,0.81,1.1125,18.18,216.37,72.86,2026-01-30 00:45:52
10246,INJ-001,2024-03-26 09:00:00,193.99,150.66,2.3508,45.14,221.26,1800.03,2026-01-30 00:45:52
10247,INJ-002,2024-03-26 09:00:00,178.53,145.53,2.1418,44.51,219.7,1751.43,2026-01-30 00:45:52
10248,PRESS-001,2024-03-26 09:00:00,87.03,204.02,3.2722,123.46,379.68,498.84,2026-01-30 00:45:52
10249,PRESS-002,2024-03-26 09:00:00,85.98,200.24,3.5157,119.08,388.26,513.71,2026-01-30 00:45:52
10250,ASM-001,2024-03-26 09:00:00,27.16,6.25,0.9216,15.24,219.07,117.93,2026-01-30 00:45:52
10251,INJ-001,2024-03-26 10:00:00,194.23,151.5,2.2889,45.86,220.12,1797.45,2026-01-30 00:45:52
10252,INJ-002,2024-03-26 10:00:00,174.42,145.42,2.2606,41.05,213.52,1740.11,2026-01-30 00:45:52
10253,PRESS-001,2024-03-26 10:00:00,84.37,190.99,3.5039,124.41,383.45,496.57,2026-01-30 00:45:52
10254,PRESS-002,2024-03-26 10:00:00,86.37,192.91,3.9777,118.85,373.83,539.27,2026-01-30 00:45:52
10255,ASM-001,2024-03-26 10:00:00,26.68,3.99,1.1416,15.5,222.76,78.11,2026-01-30 00:45:52
10256,INJ-001,2024-03-26 11:00:00,191.15,150.18,2.7222,46.53,220.29,1818.34,2026-01-30 00:45:52
10257,INJ-002,2024-03-26 11:00:00,174.25,142.08,2.1889,41.86,213.69,1769.06,2026-01-30 00:45:52
10258,PRESS-001,2024-03-26 11:00:00,86.5,198.18,3.037,118.99,379.76,527.14,2026-01-30 00:45:52
10259,PRESS-002,2024-03-26 11:00:00,86.87,200.94,3.699,119.14,384.04,531.57,2026-01-30 00:45:52
10260,ASM-001,2024-03-26 11:00:00,23.09,4.91,1.3174,11.84,223.95,75.75,2026-01-30 00:45:52
10261,INJ-001,2024-03-26 12:00:00,192.2,148.4,2.363,45.36,221.34,1801.41,2026-01-30 00:45:52
10262,INJ-002,2024-03-26 12:00:00,177.42,145.19,2.4861,38.41,222.68,1738.54,2026-01-30 00:45:52
10263,PRESS-001,2024-03-26 12:00:00,86.52,205.36,3.2664,121.72,377.01,462.57,2026-01-30 00:45:52
10264,PRESS-002,2024-03-26 12:00:00,89.85,203.46,6.6694,118.6,372.78,515.85,2026-01-30 00:45:52
10265,ASM-001,2024-03-26 12:00:00,24.78,9.29,1.1951,10.85,223.15,101.44,2026-01-30 00:45:52
10266,INJ-001,2024-03-26 13:00:00,194.88,150.75,2.6378,45.03,221.42,1781.57,2026-01-30 00:45:52
10267,INJ-002,2024-03-26 13:00:00,174.63,146.47,2.0635,45.8,221.24,1765.86,2026-01-30 00:45:52
10268,PRESS-001,2024-03-26 13:00:00,85.01,201.81,3.051,119.78,376.04,492.8,2026-01-30 00:45:52
10269,PRESS-002,2024-03-26 13:00:00,90.02,193.2,3.9479,118.92,386.4,478.53,2026-01-30 00:45:52
10270,ASM-001,2024-03-26 13:00:00,26.18,6.76,1.1894,17.89,209.46,102.5,2026-01-30 00:45:52
10271,INJ-001,2024-03-26 14:00:00,192.38,145.12,2.6189,45.65,209.35,1821.94,2026-01-30 00:45:52
10272,INJ-002,2024-03-26 14:00:00,178.16,146.72,2.36,45.03,224.47,1710.82,2026-01-30 00:45:52
10273,PRESS-001,2024-03-26 14:00:00,81.59,199.57,3.2851,123.32,375.05,501.84,2026-01-30 00:45:52
10274,PRESS-002,2024-03-26 14:00:00,89.17,205.33,4.0299,116.68,382.62,533.97,2026-01-30 00:45:52
10275,ASM-001,2024-03-26 14:00:00,26.24,3.06,1.6064,12.55,223.4,82.36,2026-01-30 00:45:52
10276,INJ-001,2024-03-26 15:00:00,194.44,149.41,2.2395,40.05,224.43,1788.81,2026-01-30 00:45:52
10277,INJ-002,2024-03-26 15:00:00,178.6,146.87,1.7204,40.55,210.79,1733.33,2026-01-30 00:45:52
10278,PRESS-001,2024-03-26 15:00:00,84.46,207.66,3.7013,120.71,382.22,509.5,2026-01-30 00:45:52
10279,PRESS-002,2024-03-26 15:00:00,84.5,193.77,6.3034,118.01,381.51,552.11,2026-01-30 00:45:52
10280,ASM-001,2024-03-26 15:00:00,23.62,4.89,1.2494,11.6,212.63,127.26,2026-01-30 00:45:52
10281,INJ-001,2024-03-26 16:00:00,194.9,148.53,2.5482,41.66,218.47,1788.51,2026-01-30 00:45:52
10282,INJ-002,2024-03-26 16:00:00,170.78,142.6,2.2079,42.03,225.26,1734.26,2026-01-30 00:45:52
10283,PRESS-001,2024-03-26 16:00:00,91.15,202.24,3.4027,121.21,383.63,493.79,2026-01-30 00:45:52
10284,PRESS-002,2024-03-26 16:00:00,90.3,195.07,3.9173,117.79,381.45,524.58,2026-01-30 00:45:52
10285,ASM-001,2024-03-26 16:00:00,25.04,11.93,1.083,13.42,219.56,126.06,2026-01-30 00:45:52
