timestamp,equipment_id,power_kwh,voltage,current,power_factor
2024-01-15 20:15:00,LINE-B-01,13.88,217.5,69.37,0.904
2024-01-15 20:30:00,LINE-B-01,15.61,216.7,78.29,0.948
2024-01-15 20:45:00,LINE-B-01,18.32,225.3,88.4,0.918
2024-01-15 21:00:00,LINE-B-01,19.86,226.2,95.43,0.934
2024-01-15 21:15:00,LINE-B-01,18.58,215.8,93.59,0.921
2024-01-15 21:30:00,LINE-B-01,15.01,221.3,73.69,0.911
2024-01-15 21:45:00,LINE-B-01,17.27,218.9,85.74,0.915
2024-01-15 22:00:00,LINE-B-01,7.18,214.2,36.44,0.924
2024-01-15 22:15:00,LINE-B-01,5.94,211.8,30.47,0.913
2024-01-15 22:30:00,LINE-B-01,9.11,212.8,46.52,0.902
2024-01-15 22:45:00,LINE-B-01,7.65,227.3,36.58,0.879
2024-01-15 23:00:00,LINE-B-01,7.64,218.8,37.94,0.936
2024-01-15 23:15:00,LINE-B-01,9.15,227.4,43.74,0.936
2024-01-15 23:30:00,LINE-B-01,5.98,217.9,29.81,0.902
2024-01-15 23:45:00,LINE-B-01,5.22,217.1,26.15,0.948
2024-01-16 00:00:00,LINE-B-01,10.75,218.3,53.53,0.922
2024-01-16 00:15:00,LINE-B-01,5.96,217.9,29.72,0.926
2024-01-16 00:30:00,LINE-B-01,5.95,219.1,29.5,0.892
2024-01-16 00:45:00,LINE-B-01,7.01,228.2,33.37,0.927
2024-01-16 01:00:00,LINE-B-01,9.82,222.4,48.0,0.916
2024-01-16 01:15:00,LINE-B-01,8.64,220.6,42.56,0.906
2024-01-16 01:30:00,LINE-B-01,5.93,220.4,29.27,0.928
2024-01-16 01:45:00,LINE-B-01,6.5,213.3,33.14,0.943
2024-01-16 02:00:00,LINE-B-01,8.54,216.9,42.79,0.928
2024-01-16 02:15:00,LINE-B-01,7.72,223.0,37.61,0.933
2024-01-16 02:30:00,LINE-B-01,8.43,216.5,42.34,0.924
2024-01-16 02:45:00,LINE-B-01,8.13,218.9,40.38,0.917
2024-01-16 03:00:00,LINE-B-01,7.44,216.1,37.43,0.905
2024-01-16 03:15:00,LINE-B-01,6.03,215.9,30.36,0.939
2024-01-16 03:30:00,LINE-B-01,7.06,220.0,34.87,0.903
2024-01-16 03:45:00,LINE-B-01,6.87,230.1,32.47,0.93
2024-01-16 04:00:00,LINE-B-01,5.88,229.3,27.88,0.906
2024-01-16 04:15:00,LINE-B-01,7.03,218.7,34.94,0.922
2024-01-16 04:30:00,LINE-B-01,7.28,235.2,33.63,0.933
2024-01-16 04:45:00,LINE-B-01,9.74,212.4,49.86,0.925
2024-01-16 05:00:00,LINE-B-01,9.74,210.0,50.41,0.923
2024-01-16 05:15:00,LINE-B-01,5.91,222.1,28.91,0.916
2024-01-16 05:30:00,LINE-B-01,6.26,225.3,30.22,0.935
2024-01-16 05:45:00,LINE-B-01,7.29,213.6,37.1,0.894
2024-01-16 06:00:00,LINE-B-01,7.82,220.4,38.56,0.87
2024-01-16 06:15:00,LINE-B-01,6.38,215.7,32.16,0.913
2024-01-16 06:30:00,LINE-B-01,8.39,216.3,42.15,0.923
2024-01-16 06:45:00,LINE-B-01,4.15,207.7,21.7,0.921
2024-01-16 07:00:00,LINE-B-01,10.79,219.0,53.56,0.907
2024-01-16 07:15:00,LINE-B-01,5.45,225.2,26.32,0.889
2024-01-16 07:30:00,LINE-B-01,9.69,225.7,46.66,0.961
2024-01-16 07:45:00,LINE-B-01,5.26,221.9,25.75,0.915
2024-01-16 08:00:00,LINE-B-01,19.07,219.0,94.66,0.927
2024-01-16 08:15:00,LINE-B-01,21.42,223.0,104.42,0.922
2024-01-16 08:30:00,LINE-B-01,22.9,221.3,112.44,0.942
2024-01-16 08:45:00,LINE-B-01,21.98,223.1,107.09,0.89
2024-01-16 09:00:00,LINE-B-01,20.91,220.4,103.12,0.911
2024-01-16 09:15:00,LINE-B-01,22.46,217.8,112.1,0.893
2024-01-16 09:30:00,LINE-B-01,19.21,225.0,92.83,0.951
2024-01-16 09:45:00,LINE-B-01,21.06,215.6,106.19,0.937
2024-01-16 10:00:00,LINE-B-01,24.04,220.9,118.32,0.915
2024-01-16 10:15:00,LINE-B-01,19.43,208.9,101.09,0.906
2024-01-16 10:30:00,LINE-B-01,23.59,216.8,118.29,0.937
2024-01-16 10:45:00,LINE-B-01,22.29,208.7,116.07,0.944
2024-01-16 11:00:00,LINE-B-01,22.95,225.5,110.67,0.913
2024-01-16 11:15:00,LINE-B-01,22.96,215.2,115.97,0.899
2024-01-16 11:30:00,LINE-B-01,20.73,228.9,98.42,0.925
2024-01-16 11:45:00,LINE-B-01,25.0,219.0,124.07,0.908
2024-01-16 12:00:00,LINE-B-01,9.29,219.9,45.93,0.945
2024-01-16 12:15:00,LINE-B-01,9.29,221.4,45.64,0.929
2024-01-16 12:30:00,LINE-B-01,8.84,210.1,45.72,0.931
2024-01-16 12:45:00,LINE-B-01,9.97,216.8,49.97,0.938
2024-01-16 13:00:00,LINE-B-01,23.77,219.0,117.97,0.903
2024-01-16 13:15:00,LINE-B-01,20.37,221.9,99.8,0.937
2024-01-16 13:30:00,LINE-B-01,19.18,221.3,94.19,0.918
2024-01-16 13:45:00,LINE-B-01,19.19,222.4,93.76,0.92
2024-01-16 14:00:00,LINE-B-01,22.57,219.0,112.05,0.924
2024-01-16 14:15:00,LINE-B-01,20.42,222.0,99.99,0.927
2024-01-16 14:30:00,LINE-B-01,20.04,216.8,100.45,0.94
2024-01-16 14:45:00,LINE-B-01,21.22,226.6,101.77,0.932
2024-01-16 15:00:00,LINE-B-01,20.58,225.7,99.11,0.932
2024-01-16 15:15:00,LINE-B-01,22.04,228.3,104.95,0.913
2024-01-16 15:30:00,LINE-B-01,17.83,225.0,86.12,0.935
2024-01-16 15:45:00,LINE-B-01,22.05,212.5,112.76,0.947
2024-01-16 16:00:00,LINE-B-01,20.48,223.3,99.67,0.924
2024-01-16 16:15:00,LINE-B-01,15.79,222.4,77.15,0.889
2024-01-16 16:30:00,LINE-B-01,23.97,222.8,116.95,0.909
2024-01-16 16:45:00,LINE-B-01,18.62,219.5,92.17,0.927
2024-01-16 17:00:00,LINE-B-01,20.89,217.4,104.45,0.886
2024-01-16 17:15:00,LINE-B-01,19.74,217.8,98.52,0.887
2024-01-16 17:30:00,LINE-B-01,21.03,210.4,108.61,0.917
2024-01-16 17:45:00,LINE-B-01,20.36,225.1,98.36,0.883
2024-01-16 18:00:00,LINE-B-01,16.74,222.1,81.93,0.874
2024-01-16 18:15:00,LINE-B-01,14.74,220.3,72.7,0.942
2024-01-16 18:30:00,LINE-B-01,17.49,214.5,88.66,0.93
2024-01-16 18:45:00,LINE-B-01,15.82,224.8,76.49,0.942
2024-01-16 19:00:00,LINE-B-01,14.44,214.3,73.25,0.919
2024-01-16 19:15:00,LINE-B-01,15.96,224.1,77.39,0.931
2024-01-16 19:30:00,LINE-B-01,16.81,228.8,79.83,0.93
2024-01-16 19:45:00,LINE-B-01,18.51,218.8,91.95,0.899
2024-01-16 20:00:00,LINE-B-01,15.43,214.4,78.25,0.892
2024-01-16 20:15:00,LINE-B-01,15.06,221.0,74.07,0.91
2024-01-16 20:30:00,LINE-B-01,20.28,211.7,104.13,0.939
2024-01-16 20:45:00,LINE-B-01,16.24,226.6,77.91,0.906
2024-01-16 21:00:00,LINE-B-01,16.69,211.2,85.93,0.942
2024-01-16 21:15:00,LINE-B-01,14.57,216.4,73.2,0.934
2024-01-16 21:30:00,LINE-B-01,13.37,214.8,67.63,0.88
2024-01-16 21:45:00,LINE-B-01,14.93,219.6,73.88,0.898
2024-01-16 22:00:00,LINE-B-01,8.09,223.5,39.34,0.91
2024-01-16 22:15:00,LINE-B-01,7.75,216.8,38.86,0.928
2024-01-16 22:30:00,LINE-B-01,7.27,217.8,36.3,0.943
2024-01-16 22:45:00,LINE-B-01,5.88,209.8,30.47,0.942
2024-01-16 23:00:00,LINE-B-01,8.9,220.3,43.91,0.896
2024-01-16 23:15:00,LINE-B-01,8.62,216.5,43.28,0.913
2024-01-16 23:30:00,LINE-B-01,6.59,220.9,32.43,0.902
2024-01-16 23:45:00,LINE-B-01,9.42,221.3,46.3,0.908
2024-01-17 00:00:00,LINE-B-01,8.67,222.7,42.33,0.898
2024-01-17 00:15:00,LINE-B-01,6.34,222.1,31.0,0.934
2024-01-17 00:30:00,LINE-B-01,8.49,221.1,41.72,0.947
2024-01-17 00:45:00,LINE-B-01,7.35,220.9,36.16,0.927
2024-01-17 01:00:00,LINE-B-01,5.61,213.8,28.53,0.926
2024-01-17 01:15:00,LINE-B-01,7.99,213.1,40.74,0.96
2024-01-17 01:30:00,LINE-B-01,4.83,217.0,24.21,0.9
2024-01-17 01:45:00,LINE-B-01,5.6,218.3,27.9,0.896
2024-01-17 02:00:00,LINE-B-01,9.77,217.6,48.79,0.933
2024-01-17 02:15:00,LINE-B-01,5.31,224.9,25.64,0.952
2024-01-17 02:30:00,LINE-B-01,8.52,228.0,40.61,0.932
2024-01-17 02:45:00,LINE-B-01,5.76,222.1,28.21,0.894
2024-01-17 03:00:00,LINE-B-01,7.24,227.2,34.64,0.916
2024-01-17 03:15:00,LINE-B-01,5.77,223.4,28.07,0.927
2024-01-17 03:30:00,LINE-B-01,6.62,216.8,33.17,0.891
2024-01-17 03:45:00,LINE-B-01,8.16,214.4,41.36,0.925
2024-01-17 04:00:00,LINE-B-01,6.04,221.1,29.69,0.913
2024-01-17 04:15:00,LINE-B-01,10.68,215.0,54.02,0.901
2024-01-17 04:30:00,LINE-B-01,5.62,215.7,28.35,0.917
2024-01-17 04:45:00,LINE-B-01,6.94,224.1,33.65,0.968
2024-01-17 05:00:00,LINE-B-01,7.97,214.4,40.4,0.912
2024-01-17 05:15:00,LINE-B-01,9.66,220.1,47.7,0.92
2024-01-17 05:30:00,LINE-B-01,9.14,215.6,46.1,0.89
2024-01-17 05:45:00,LINE-B-01,7.18,217.3,35.9,0.909
2024-01-17 06:00:00,LINE-B-01,5.17,224.5,25.04,0.922
2024-01-17 06:15:00,LINE-B-01,6.83,216.3,34.3,0.93
2024-01-17 06:30:00,LINE-B-01,6.19,216.9,31.02,0.905
2024-01-17 06:45:00,LINE-B-01,6.77,224.2,32.81,0.889
2024-01-17 07:00:00,LINE-B-01,8.22,219.6,40.68,0.914
2024-01-17 07:15:00,LINE-B-01,9.07,224.9,43.85,0.898
2024-01-17 07:30:00,LINE-B-01,11.29,223.0,55.03,0.906
2024-01-17 07:45:00,LINE-B-01,8.1,215.0,40.94,0.904
2024-01-17 08:00:00,LINE-B-01,21.13,230.8,99.48,0.939
2024-01-17 08:15:00,LINE-B-01,23.03,227.6,109.97,0.94
2024-01-17 08:30:00,LINE-B-01,22.45,216.1,112.88,0.922
2024-01-17 08:45:00,LINE-B-01,19.57,220.1,96.62,0.904
2024-01-17 09:00:00,LINE-B-01,23.39,206.2,123.26,0.903
2024-01-17 09:15:00,LINE-B-01,22.16,223.1,107.96,0.934
2024-01-17 09:30:00,LINE-B-01,19.52,219.2,96.8,0.905
2024-01-17 09:45:00,LINE-B-01,22.64,221.9,110.92,0.894
2024-01-17 10:00:00,LINE-B-01,22.58,224.2,109.47,0.963
2024-01-17 10:15:00,LINE-B-01,21.03,216.2,105.75,0.938
2024-01-17 10:30:00,LINE-B-01,19.62,211.6,100.81,0.915
2024-01-17 10:45:00,LINE-B-01,22.09,216.9,110.71,0.915
2024-01-17 11:00:00,LINE-B-01,21.92,229.5,103.81,0.922
2024-01-17 11:15:00,LINE-B-01,23.91,218.4,118.98,0.964
2024-01-17 11:30:00,LINE-B-01,22.9,223.6,111.32,0.954
2024-01-17 11:45:00,LINE-B-01,23.21,220.5,114.41,0.945
2024-01-17 12:00:00,LINE-B-01,6.3,217.3,31.49,0.939
2024-01-17 12:15:00,LINE-B-01,7.41,220.6,36.54,0.884
2024-01-17 12:30:00,LINE-B-01,7.35,216.5,36.92,0.928
2024-01-17 12:45:00,LINE-B-01,8.45,216.9,42.37,0.934
2024-01-17 13:00:00,LINE-B-01,20.66,218.4,102.86,0.928
2024-01-17 13:15:00,LINE-B-01,19.94,210.7,102.83,0.948
2024-01-17 13:30:00,LINE-B-01,22.1,218.5,109.98,0.912
2024-01-17 13:45:00,LINE-B-01,21.92,222.0,107.32,0.929
2024-01-17 14:00:00,LINE-B-01,21.34,214.3,108.24,0.933
2024-01-17 14:15:00,LINE-B-01,22.23,226.4,106.76,0.933
2024-01-17 14:30:00,LINE-B-01,21.34,215.1,107.86,0.881
2024-01-17 14:45:00,LINE-B-01,21.96,220.5,108.26,0.922
2024-01-17 15:00:00,LINE-B-01,19.62,216.0,98.74,0.906
2024-01-17 15:15:00,LINE-B-01,21.0,215.2,106.05,0.909
2024-01-17 15:30:00,LINE-B-01,22.14,214.1,112.4,0.939
2024-01-17 15:45:00,LINE-B-01,20.97,221.2,103.03,0.929
2024-01-17 16:00:00,LINE-B-01,21.8,224.6,105.48,0.913
2024-01-17 16:15:00,LINE-B-01,19.69,221.4,96.65,0.912
2024-01-17 16:30:00,LINE-B-01,19.7,216.5,98.92,0.93
2024-01-17 16:45:00,LINE-B-01,19.48,219.2,96.61,0.906
2024-01-17 17:00:00,LINE-B-01,22.64,216.9,113.44,0.923
2024-01-17 17:15:00,LINE-B-01,19.25,208.4,100.43,0.897
2024-01-17 17:30:00,LINE-B-01,19.1,224.8,92.37,0.903
2024-01-17 17:45:00,LINE-B-01,21.44,221.5,105.2,0.917
2024-01-17 18:00:00,LINE-B-01,15.4,222.4,75.26,0.953
2024-01-17 18:15:00,LINE-B-01,14.51,224.9,70.16,0.893
2024-01-17 18:30:00,LINE-B-01,13.43,223.8,65.24,0.932
2024-01-17 18:45:00,LINE-B-01,12.51,218.8,62.13,0.93
2024-01-17 19:00:00,LINE-B-01,14.71,216.1,73.97,0.919
2024-01-17 19:15:00,LINE-B-01,17.59,219.5,87.11,0.926
2024-01-17 19:30:00,LINE-B-01,16.27,213.4,82.89,0.955
2024-01-17 19:45:00,LINE-B-01,16.28,220.8,80.12,0.966
2024-01-17 20:00:00,LINE-B-01,19.51,212.8,99.66,0.9
2024-01-17 20:15:00,LINE-B-01,16.02,218.9,79.55,0.902
2024-01-17 20:30:00,LINE-B-01,18.09,214.9,91.49,0.935
2024-01-17 20:45:00,LINE-B-01,18.12,220.4,89.35,0.932
2024-01-17 21:00:00,LINE-B-01,19.22,209.9,99.49,0.931
2024-01-17 21:15:00,LINE-B-01,15.85,218.8,78.75,0.914
2024-01-17 21:30:00,LINE-B-01,15.94,217.6,79.6,0.944
2024-01-17 21:45:00,LINE-B-01,16.64,224.4,80.59,0.919
2024-01-17 22:00:00,LINE-B-01,7.6,227.9,36.25,0.912
2024-01-17 22:15:00,LINE-B-01,6.74,219.8,33.31,0.921
2024-01-17 22:30:00,LINE-B-01,5.86,228.0,27.92,0.902
2024-01-17 22:45:00,LINE-B-01,4.58,215.7,23.08,0.908
2024-01-17 23:00:00,LINE-B-01,8.75,214.1,44.42,0.934
2024-01-17 23:15:00,LINE-B-01,8.24,225.3,39.77,0.949
2024-01-17 23:30:00,LINE-B-01,8.44,216.0,42.48,0.912
2024-01-17 23:45:00,LINE-B-01,5.68,215.0,28.72,0.909
2024-01-18 00:00:00,LINE-B-01,8.07,215.5,40.68,0.941
2024-01-18 00:15:00,LINE-B-01,8.45,237.6,38.67,0.887
2024-01-18 00:30:00,LINE-B-01,8.93,219.1,44.32,0.931
2024-01-18 00:45:00,LINE-B-01,8.44,213.7,42.91,0.919
2024-01-18 01:00:00,LINE-B-01,7.84,225.7,37.75,0.901
2024-01-18 01:15:00,LINE-B-01,8.73,214.1,44.33,0.936
2024-01-18 01:30:00,LINE-B-01,5.99,224.7,28.99,0.927
2024-01-18 01:45:00,LINE-B-01,7.05,231.1,33.16,0.957
2024-01-18 02:00:00,LINE-B-01,6.44,223.3,31.36,0.942
2024-01-18 02:15:00,LINE-B-01,6.33,224.9,30.6,0.909
2024-01-18 02:30:00,LINE-B-01,6.07,219.5,30.06,0.89
2024-01-18 02:45:00,LINE-B-01,5.44,225.3,26.25,0.914
2024-01-18 03:00:00,LINE-B-01,7.66,226.9,36.68,0.935
2024-01-18 03:15:00,LINE-B-01,7.52,228.4,35.79,0.894
2024-01-18 03:30:00,LINE-B-01,7.68,218.1,38.3,0.911
2024-01-18 03:45:00,LINE-B-01,9.1,219.5,45.09,0.924
2024-01-18 04:00:00,LINE-B-01,7.88,213.5,40.15,0.918
2024-01-18 04:15:00,LINE-B-01,8.14,217.1,40.76,0.894
2024-01-18 04:30:00,LINE-B-01,7.71,217.4,38.55,0.922
2024-01-18 04:45:00,LINE-B-01,3.27,216.0,16.47,0.915
2024-01-18 05:00:00,LINE-B-01,8.35,217.9,41.63,0.923
2024-01-18 05:15:00,LINE-B-01,5.86,214.4,29.72,0.922
2024-01-18 05:30:00,LINE-B-01,6.63,215.8,33.42,0.939
2024-01-18 05:45:00,LINE-B-01,9.55,217.0,47.83,0.921
2024-01-18 06:00:00,LINE-B-01,7.29,227.3,34.89,0.928
2024-01-18 06:15:00,LINE-B-01,7.15,220.7,35.21,0.918
2024-01-18 06:30:00,LINE-B-01,8.46,219.3,41.94,0.968
2024-01-18 06:45:00,LINE-B-01,4.21,220.9,20.69,0.908
2024-01-18 07:00:00,LINE-B-01,6.24,220.9,30.7,0.934
2024-01-18 07:15:00,LINE-B-01,5.07,228.1,24.15,0.915
2024-01-18 07:30:00,LINE-B-01,6.5,222.6,31.76,0.94
2024-01-18 07:45:00,LINE-B-01,5.85,220.2,28.9,0.911
2024-01-18 08:00:00,LINE-B-01,25.83,222.8,125.99,0.916
2024-01-18 08:15:00,LINE-B-01,22.07,213.3,112.43,0.909
2024-01-18 08:30:00,LINE-B-01,22.06,214.6,111.73,0.944
2024-01-18 08:45:00,LINE-B-01,20.25,224.0,98.27,0.923
2024-01-18 09:00:00,LINE-B-01,21.01,217.7,104.92,0.93
2024-01-18 09:15:00,LINE-B-01,23.61,217.9,117.78,0.898
2024-01-18 09:30:00,LINE-B-01,20.82,230.2,98.3,0.926
2024-01-18 09:45:00,LINE-B-01,22.04,227.4,105.38,0.919
2024-01-18 10:00:00,LINE-B-01,23.64,217.7,118.04,0.921
2024-01-18 10:15:00,LINE-B-01,23.03,219.2,114.19,0.912
2024-01-18 10:30:00,LINE-B-01,22.85,219.1,113.36,0.934
2024-01-18 10:45:00,LINE-B-01,23.24,214.5,117.78,0.913
2024-01-18 11:00:00,LINE-B-01,20.78,215.7,104.71,0.912
2024-01-18 11:15:00,LINE-B-01,22.25,222.0,108.96,0.95
2024-01-18 11:30:00,LINE-B-01,21.5,229.1,102.0,0.915
2024-01-18 11:45:00,LINE-B-01,22.32,233.7,103.8,0.915
2024-01-18 12:00:00,LINE-B-01,9.8,210.8,50.56,0.915
2024-01-18 12:15:00,LINE-B-01,8.83,211.4,45.38,0.91
2024-01-18 12:30:00,LINE-B-01,5.38,231.2,25.28,0.92
2024-01-18 12:45:00,LINE-B-01,9.39,223.3,45.7,0.92
2024-01-18 13:00:00,LINE-B-01,23.14,217.8,115.47,0.942
2024-01-18 13:15:00,LINE-B-01,21.7,225.4,104.64,0.903
2024-01-18 13:30:00,LINE-B-01,20.03,220.4,98.78,0.915
2024-01-18 13:45:00,LINE-B-01,20.84,226.5,100.02,0.964
2024-01-18 14:00:00,LINE-B-01,20.85,224.9,100.76,0.921
2024-01-18 14:15:00,LINE-B-01,22.7,212.1,116.31,0.926
2024-01-18 14:30:00,LINE-B-01,19.24,221.9,94.23,0.897
2024-01-18 14:45:00,LINE-B-01,20.48,224.0,99.38,0.905
2024-01-18 15:00:00,LINE-B-01,20.75,220.1,102.44,0.972
2024-01-18 15:15:00,LINE-B-01,20.33,219.9,100.51,0.954
2024-01-18 15:30:00,LINE-B-01,19.88,223.0,96.9,0.922
2024-01-18 15:45:00,LINE-B-01,20.63,218.7,102.51,0.91
2024-01-18 16:00:00,LINE-B-01,18.35,219.8,90.75,0.935
2024-01-18 16:15:00,LINE-B-01,20.46,216.5,102.7,0.907
2024-01-18 16:30:00,LINE-B-01,19.42,224.9,93.84,0.905
2024-01-18 16:45:00,LINE-B-01,21.01,226.3,100.94,0.927
2024-01-18 17:00:00,LINE-B-01,20.98,214.4,106.36,0.933
2024-01-18 17:15:00,LINE-B-01,20.31,232.4,95.03,0.908
2024-01-18 17:30:00,LINE-B-01,20.24,214.8,102.44,0.909
2024-01-18 17:45:00,LINE-B-01,21.63,224.7,104.64,0.945
2024-01-18 18:00:00,LINE-B-01,18.2,229.2,86.33,0.93
2024-01-18 18:15:00,LINE-B-01,17.43,216.7,87.44,0.927
2024-01-18 18:30:00,LINE-B-01,15.1,217.9,75.35,0.955
2024-01-18 18:45:00,LINE-B-01,16.8,220.7,82.74,0.911
2024-01-18 19:00:00,LINE-B-01,15.37,232.1,71.97,0.912
2024-01-18 19:15:00,LINE-B-01,15.31,219.6,75.78,0.96
2024-01-18 19:30:00,LINE-B-01,18.94,226.7,90.84,0.949
2024-01-18 19:45:00,LINE-B-01,16.38,231.6,76.88,0.931
2024-01-18 20:00:00,LINE-B-01,13.34,219.4,66.08,0.935
2024-01-18 20:15:00,LINE-B-01,16.68,219.7,82.53,0.899
2024-01-18 20:30:00,LINE-B-01,18.06,219.7,89.38,0.936
2024-01-18 20:45:00,LINE-B-01,16.09,231.7,75.47,0.935
2024-01-18 21:00:00,LINE-B-01,13.27,215.3,67.01,0.874
2024-01-18 21:15:00,LINE-B-01,15.06,214.8,76.18,0.964
2024-01-18 21:30:00,LINE-B-01,13.04,215.3,65.82,0.95
2024-01-18 21:45:00,LINE-B-01,18.08,222.0,88.52,0.936
2024-01-18 22:00:00,LINE-B-01,7.52,217.7,37.55,0.865
2024-01-18 22:15:00,LINE-B-01,10.45,224.0,50.69,0.931
2024-01-18 22:30:00,LINE-B-01,2.79,229.2,13.22,0.919
2024-01-18 22:45:00,LINE-B-01,6.97,214.5,35.34,0.923
2024-01-18 23:00:00,LINE-B-01,8.22,220.6,40.51,0.912
2024-01-18 23:15:00,LINE-B-01,6.06,222.0,29.65,0.931
2024-01-18 23:30:00,LINE-B-01,7.9,223.0,38.5,0.944
2024-01-18 23:45:00,LINE-B-01,9.48,218.8,47.11,0.946
2024-01-19 00:00:00,LINE-B-01,7.94,214.6,40.23,0.921
2024-01-19 00:15:00,LINE-B-01,7.33,216.3,36.85,0.939
2024-01-19 00:30:00,LINE-B-01,5.69,224.7,27.5,0.881
2024-01-19 00:45:00,LINE-B-01,8.3,229.1,39.38,0.901
2024-01-19 01:00:00,LINE-B-01,8.11,220.1,40.07,0.908
2024-01-19 01:15:00,LINE-B-01,7.0,217.7,34.96,0.878
2024-01-19 01:30:00,LINE-B-01,8.27,215.7,41.7,0.936
2024-01-19 01:45:00,LINE-B-01,9.25,220.1,45.66,0.925
2024-01-19 02:00:00,LINE-B-01,5.84,222.2,28.58,0.893
2024-01-19 02:15:00,LINE-B-01,6.75,225.3,32.56,0.92
2024-01-19 02:30:00,LINE-B-01,6.49,222.5,31.72,0.927
2024-01-19 02:45:00,LINE-B-01,6.25,215.3,31.56,0.928
2024-01-19 03:00:00,LINE-B-01,6.45,224.9,31.17,0.918
2024-01-19 03:15:00,LINE-B-01,8.08,217.7,40.36,0.883
2024-01-19 03:30:00,LINE-B-01,7.05,218.3,35.09,0.946
2024-01-19 03:45:00,LINE-B-01,8.66,218.5,43.09,0.904
2024-01-19 04:00:00,LINE-B-01,5.72,222.6,27.94,0.929
2024-01-19 04:15:00,LINE-B-01,10.01,219.5,49.57,0.914
2024-01-19 04:30:00,LINE-B-01,7.81,226.5,37.5,0.934
2024-01-19 04:45:00,LINE-B-01,8.34,220.2,41.15,0.906
2024-01-19 05:00:00,LINE-B-01,7.87,221.8,38.57,0.915
2024-01-19 05:15:00,LINE-B-01,7.17,219.8,35.47,0.941
2024-01-19 05:30:00,LINE-B-01,4.72,217.4,23.59,0.906
2024-01-19 05:45:00,LINE-B-01,8.04,216.6,40.37,0.89
2024-01-19 06:00:00,LINE-B-01,6.46,221.9,31.62,0.925
2024-01-19 06:15:00,LINE-B-01,9.18,221.4,45.07,0.941
2024-01-19 06:30:00,LINE-B-01,7.35,227.3,35.14,0.908
2024-01-19 06:45:00,LINE-B-01,8.06,226.0,38.75,0.915
2024-01-19 07:00:00,LINE-B-01,6.94,223.2,33.78,0.912
2024-01-19 07:15:00,LINE-B-01,8.14,220.2,40.19,0.95
2024-01-19 07:30:00,LINE-B-01,8.24,222.4,40.28,0.912
2024-01-19 07:45:00,LINE-B-01,5.42,211.5,27.86,0.916
2024-01-19 08:00:00,LINE-B-01,21.18,215.0,107.06,0.884
2024-01-19 08:15:00,LINE-B-01,20.23,214.1,102.72,0.904
2024-01-19 08:30:00,LINE-B-01,21.32,217.6,106.48,0.906
2024-01-19 08:45:00,LINE-B-01,23.2,220.6,114.33,0.88
2024-01-19 09:00:00,LINE-B-01,21.21,212.9,108.27,0.943
2024-01-19 09:15:00,LINE-B-01,20.08,219.0,99.7,0.893
2024-01-19 09:30:00,LINE-B-01,22.88,220.6,112.76,0.909
2024-01-19 09:45:00,LINE-B-01,22.44,219.8,111.01,0.921
2024-01-19 10:00:00,LINE-B-01,22.1,216.1,111.19,0.915
2024-01-19 10:15:00,LINE-B-01,20.66,217.1,103.45,0.946
2024-01-19 10:30:00,LINE-B-01,20.12,213.9,102.25,0.919
2024-01-19 10:45:00,LINE-B-01,22.73,223.8,110.39,0.913
2024-01-19 11:00:00,LINE-B-01,21.12,219.8,104.45,0.944
2024-01-19 11:15:00,LINE-B-01,20.54,221.1,100.97,0.888
2024-01-19 11:30:00,LINE-B-01,22.34,220.2,110.28,0.956
2024-01-19 11:45:00,LINE-B-01,22.13,211.4,113.75,0.923
2024-01-19 12:00:00,LINE-B-01,6.19,207.2,32.5,0.941
2024-01-19 12:15:00,LINE-B-01,5.78,221.8,28.32,0.911
2024-01-19 12:30:00,LINE-B-01,6.8,223.1,33.16,0.918
2024-01-19 12:45:00,LINE-B-01,6.97,228.6,33.13,0.923
2024-01-19 13:00:00,LINE-B-01,19.12,219.8,94.52,0.961
2024-01-19 13:15:00,LINE-B-01,20.31,221.8,99.57,0.911
2024-01-19 13:30:00,LINE-B-01,21.32,217.9,106.39,0.894
2024-01-19 13:45:00,LINE-B-01,19.32,220.0,95.46,0.907
2024-01-19 14:00:00,LINE-B-01,18.82,219.6,93.19,0.939
2024-01-19 14:15:00,LINE-B-01,21.34,211.3,109.74,0.914
2024-01-19 14:30:00,LINE-B-01,19.38,230.2,91.51,0.909
2024-01-19 14:45:00,LINE-B-01,17.96,217.7,89.67,0.94
2024-01-19 15:00:00,LINE-B-01,20.19,217.4,100.98,0.921
2024-01-19 15:15:00,LINE-B-01,18.2,214.8,92.09,0.917
2024-01-19 15:30:00,LINE-B-01,21.3,224.2,103.25,0.929
2024-01-19 15:45:00,LINE-B-01,22.22,224.8,107.41,0.927
2024-01-19 16:00:00,LINE-B-01,19.19,220.9,94.42,0.937
2024-01-19 16:15:00,LINE-B-01,20.99,219.2,104.11,0.919
2024-01-19 16:30:00,LINE-B-01,19.93,217.5,99.61,0.93
2024-01-19 16:45:00,LINE-B-01,21.26,220.9,104.59,0.914
2024-01-19 17:00:00,LINE-B-01,21.61,220.8,106.37,0.906
2024-01-19 17:15:00,LINE-B-01,22.18,216.6,111.32,0.897
2024-01-19 17:30:00,LINE-B-01,22.64,225.0,109.37,0.935
2024-01-19 17:45:00,LINE-B-01,23.66,221.5,116.13,0.933
2024-01-19 18:00:00,LINE-B-01,15.46,222.1,75.67,0.909
2024-01-19 18:15:00,LINE-B-01,16.1,219.8,79.6,0.917
