energy_id,timestamp,equipment_id,power_kwh,is_operating,ambient_temp_c
E-045518,2024-06-07 01:00,EQ-A02,2.54,False,22.1
E-045519,2024-06-07 01:00,EQ-A03,26.88,True,22.1
E-045520,2024-06-07 01:00,EQ-A04,3.03,False,22.1
E-045521,2024-06-07 01:00,EQ-B01,1.6,False,22.1
E-045522,2024-06-07 01:00,EQ-B02,11.2,True,22.1
E-045523,2024-06-07 01:00,EQ-B03,1.74,False,22.1
E-045524,2024-06-07 01:00,EQ-B04,1.32,False,22.1
E-045525,2024-06-07 01:00,EQ-C01,0.54,False,22.1
E-045526,2024-06-07 01:00,EQ-C02,12.21,True,22.1
E-045527,2024-06-07 01:00,EQ-C03,1.34,False,22.1
E-045528,2024-06-07 01:00,EQ-C04,8.71,True,22.1
E-045529,2024-06-07 02:00,EQ-A01,3.52,False,21.0
E-045530,2024-06-07 02:00,EQ-A02,3.91,False,21.0
E-045531,2024-06-07 02:00,EQ-A03,28.8,True,21.0
E-045532,2024-06-07 02:00,EQ-A04,3.64,False,21.0
E-045533,2024-06-07 02:00,EQ-B01,0.78,False,21.0
E-045534,2024-06-07 02:00,EQ-B02,10.04,True,21.0
E-045535,2024-06-07 02:00,EQ-B03,13.81,True,21.0
E-045536,2024-06-07 02:00,EQ-B04,0.53,False,21.0
E-045537,2024-06-07 02:00,EQ-C01,15.23,True,21.0
E-045538,2024-06-07 02:00,EQ-C02,0.99,False,21.0
E-045539,2024-06-07 02:00,EQ-C03,15.85,True,21.0
E-045540,2024-06-07 02:00,EQ-C04,9.17,True,21.0
E-045541,2024-06-07 03:00,EQ-A01,3.31,False,18.6
E-045542,2024-06-07 03:00,EQ-A02,2.8,False,18.6
E-045543,2024-06-07 03:00,EQ-A03,5.6,False,18.6
E-045544,2024-06-07 03:00,EQ-A04,3.29,False,18.6
E-045545,2024-06-07 03:00,EQ-B01,13.28,True,18.6
E-045546,2024-06-07 03:00,EQ-B02,1.01,False,18.6
E-045547,2024-06-07 03:00,EQ-B03,1.68,False,18.6
E-045548,2024-06-07 03:00,EQ-B04,0.85,False,18.6
E-045549,2024-06-07 03:00,EQ-C01,1.48,False,18.6
E-045550,2024-06-07 03:00,EQ-C02,1.14,False,18.6
E-045551,2024-06-07 03:00,EQ-C03,0.91,False,18.6
E-045552,2024-06-07 03:00,EQ-C04,1.34,False,18.6
E-045553,2024-06-07 04:00,EQ-A01,3.03,False,19.7
E-045554,2024-06-07 04:00,EQ-A02,3.04,False,19.7
E-045555,2024-06-07 04:00,EQ-A03,28.4,True,19.7
E-045556,2024-06-07 04:00,EQ-A04,2.67,False,
E-045557,2024-06-07 04:00,EQ-B01,0.1,False,19.7
E-045558,2024-06-07 04:00,EQ-B02,0.3,False,19.7
E-045559,2024-06-07 04:00,EQ-B03,1.4,False,
E-045560,2024-06-07 04:00,EQ-B04,0.1,False,19.7
E-045561,2024-06-07 04:00,EQ-C01,10.7,True,19.7
E-045562,2024-06-07 04:00,EQ-C02,1.06,False,19.7
E-045563,2024-06-07 04:00,EQ-C03,0.74,False,19.7
E-045564,2024-06-07 04:00,EQ-C04,0.54,False,19.7
E-045565,2024-06-07 05:00,EQ-A01,4.36,False,22.0
E-045566,2024-06-07 05:00,EQ-A02,19.73,True,22.0
E-045567,2024-06-07 05:00,EQ-A03,28.45,True,22.0
E-045568,2024-06-07 05:00,EQ-A04,1.95,False,22.0
E-045569,2024-06-07 05:00,EQ-B01,1.23,False,22.0
E-045570,2024-06-07 05:00,EQ-B02,0.76,False,22.0
E-045571,2024-06-07 05:00,EQ-B03,0.66,False,22.0
E-045572,2024-06-07 05:00,EQ-B04,0.1,False,22.0
E-045573,2024-06-07 05:00,EQ-C01,2.36,False,22.0
E-045574,2024-06-07 05:00,EQ-C02,1.55,False,22.0
E-045575,2024-06-07 05:00,EQ-C03,2.0,False,22.0
E-045576,2024-06-07 05:00,EQ-C04,1.0,False,22.0
E-045577,2024-06-07 06:00,EQ-A01,19.64,True,20.8
E-045578,2024-06-07 06:00,EQ-A02,18.83,True,20.8
E-045579,2024-06-07 06:00,EQ-A03,29.72,True,20.8
E-045580,2024-06-07 06:00,EQ-A04,,False,
E-045581,2024-06-07 06:00,EQ-B01,0.34,False,20.8
E-045582,2024-06-07 06:00,EQ-B02,10.37,True,20.8
E-045583,2024-06-07 06:00,EQ-B03,17.32,True,20.8
E-045584,2024-06-07 06:00,EQ-B04,0.8,False,20.8
E-045585,2024-06-07 06:00,EQ-C01,13.45,True,20.8
E-045586,2024-06-07 06:00,EQ-C02,,True,20.8
E-045587,2024-06-07 06:00,EQ-C03,15.56,True,20.8
E-045588,2024-06-07 06:00,EQ-C04,8.23,True,20.8
E-045589,2024-06-07 07:00,EQ-A01,15.7,True,24.2
E-045590,2024-06-07 07:00,EQ-A02,18.32,True,24.2
E-045591,2024-06-07 07:00,EQ-A03,30.72,True,24.2
E-045592,2024-06-07 07:00,EQ-A04,12.22,True,24.2
E-045593,2024-06-07 07:00,EQ-B01,12.54,True,24.2
E-045594,2024-06-07 07:00,EQ-B02,14.08,True,24.2
E-045595,2024-06-07 07:00,EQ-B03,16.96,True,24.2
E-045596,2024-06-07 07:00,EQ-B04,5.97,True,24.2
E-045597,2024-06-07 07:00,EQ-C01,13.58,True,24.2
E-045598,2024-06-07 07:00,EQ-C02,11.53,True,24.2
E-045599,2024-06-07 07:00,EQ-C03,20.03,True,24.2
E-045600,2024-06-07 07:00,EQ-C04,7.84,True,24.2
E-045601,2024-06-07 08:00,EQ-A01,4.84,False,26.2
E-045602,2024-06-07 08:00,EQ-A02,19.11,True,26.2
E-045603,2024-06-07 08:00,EQ-A03,29.94,True,26.2
E-045604,2024-06-07 08:00,EQ-A04,11.06,True,26.2
E-045605,2024-06-07 08:00,EQ-B01,12.26,True,26.2
E-045606,2024-06-07 08:00,EQ-B02,1.42,False,26.2
E-045607,2024-06-07 08:00,EQ-B03,16.79,True,26.2
E-045608,2024-06-07 08:00,EQ-B04,7.95,True,26.2
E-045609,2024-06-07 08:00,EQ-C01,14.05,True,26.2
E-045610,2024-06-07 08:00,EQ-C02,14.62,True,26.2
E-045611,2024-06-07 08:00,EQ-C03,19.13,True,26.2
E-045612,2024-06-07 08:00,EQ-C04,9.34,True,26.2
E-045613,2024-06-07 09:00,EQ-A01,3.83,False,24.9
E-045614,2024-06-07 09:00,EQ-A02,14.83,True,24.9
E-045615,2024-06-07 09:00,EQ-A03,5.11,False,24.9
E-045616,2024-06-07 09:00,EQ-A04,9.76,True,24.9
E-045617,2024-06-07 09:00,EQ-B01,13.71,True,
E-045618,2024-06-07 09:00,EQ-B02,12.95,True,24.9
E-045619,2024-06-07 09:00,EQ-B03,14.29,True,24.9
E-045620,2024-06-07 09:00,EQ-B04,0.1,False,24.9
E-045621,2024-06-07 09:00,EQ-C01,13.8,True,24.9
E-045622,2024-06-07 09:00,EQ-C02,12.89,True,24.9
E-045623,2024-06-07 09:00,EQ-C03,17.06,True,24.9
E-045624,2024-06-07 09:00,EQ-C04,0.1,False,24.9
E-045625,2024-06-07 10:00,EQ-A01,22.38,True,27.9
E-045626,2024-06-07 10:00,EQ-A02,21.04,True,
E-045627,2024-06-07 10:00,EQ-A03,32.39,True,27.9
E-045628,2024-06-07 10:00,EQ-A04,12.39,True,27.9
E-045629,2024-06-07 10:00,EQ-B01,12.16,True,27.9
E-045630,2024-06-07 10:00,EQ-B02,11.14,True,27.9
E-045631,2024-06-07 10:00,EQ-B03,16.0,True,27.9
E-045632,2024-06-07 10:00,EQ-B04,7.52,True,27.9
E-045633,2024-06-07 10:00,EQ-C01,12.95,True,27.9
E-045634,2024-06-07 10:00,EQ-C02,16.67,True,27.9
E-045635,2024-06-07 10:00,EQ-C03,21.86,True,27.9
E-045636,2024-06-07 10:00,EQ-C04,8.5,True,27.9
E-045637,2024-06-07 11:00,EQ-A01,22.7,True,29.8
E-045638,2024-06-07 11:00,EQ-A02,4.59,False,29.8
E-045639,2024-06-07 11:00,EQ-A03,6.62,False,29.8
E-045640,2024-06-07 11:00,EQ-A04,16.13,True,29.8
E-045641,2024-06-07 11:00,EQ-B01,11.97,True,29.8
E-045642,2024-06-07 11:00,EQ-B02,15.96,True,29.8
E-045643,2024-06-07 11:00,EQ-B03,18.85,True,29.8
E-045644,2024-06-07 11:00,EQ-B04,7.99,True,29.8
E-045645,2024-06-07 11:00,EQ-C01,14.3,True,29.8
E-045646,2024-06-07 11:00,EQ-C02,14.85,True,29.8
E-045647,2024-06-07 11:00,EQ-C03,19.99,True,29.8
E-045648,2024-06-07 11:00,EQ-C04,11.86,True,29.8
E-045649,2024-06-07 12:00,EQ-A01,22.21,True,33.1
E-045650,2024-06-07 12:00,EQ-A02,18.99,True,33.1
E-045651,2024-06-07 12:00,EQ-A03,31.84,True,33.1
E-045652,2024-06-07 12:00,EQ-A04,13.23,True,33.1
E-045653,2024-06-07 12:00,EQ-B01,13.94,True,33.1
E-045654,2024-06-07 12:00,EQ-B02,14.56,True,
E-045655,2024-06-07 12:00,EQ-B03,3.37,False,33.1
E-045656,2024-06-07 12:00,EQ-B04,8.95,True,33.1
E-045657,2024-06-07 12:00,EQ-C01,17.34,True,33.1
E-045658,2024-06-07 12:00,EQ-C02,34.59,True,33.1
E-045659,2024-06-07 12:00,EQ-C03,,False,33.1
E-045660,2024-06-07 12:00,EQ-C04,12.29,True,33.1
E-045661,2024-06-07 13:00,EQ-A01,,False,29.5
E-045662,2024-06-07 13:00,EQ-A02,24.04,True,29.5
E-045663,2024-06-07 13:00,EQ-A03,33.79,True,29.5
E-045664,2024-06-07 13:00,EQ-A04,14.89,True,29.5
E-045665,2024-06-07 13:00,EQ-B01,12.54,True,29.5
E-045666,2024-06-07 13:00,EQ-B02,14.79,True,29.5
E-045667,2024-06-07 13:00,EQ-B03,19.9,True,29.5
E-045668,2024-06-07 13:00,EQ-B04,8.73,True,29.5
E-045669,2024-06-07 13:00,EQ-C01,16.33,True,29.5
E-045670,2024-06-07 13:00,EQ-C02,16.47,True,29.5
E-045671,2024-06-07 13:00,EQ-C03,23.27,True,29.5
E-045672,2024-06-07 13:00,EQ-C04,10.96,True,29.5
E-045673,2024-06-07 14:00,EQ-A01,3.93,False,27.3
E-045674,2024-06-07 14:00,EQ-A02,17.82,True,27.3
E-045675,2024-06-07 14:00,EQ-A03,5.22,False,27.3
E-045676,2024-06-07 14:00,EQ-A04,4.0,False,27.3
E-045677,2024-06-07 14:00,EQ-B01,12.28,True,27.3
E-045678,2024-06-07 14:00,EQ-B02,0.87,False,27.3
E-045679,2024-06-07 14:00,EQ-B03,17.75,True,27.3
E-045680,2024-06-07 14:00,EQ-B04,8.76,True,27.3
E-045681,2024-06-07 14:00,EQ-C01,12.71,True,27.3
E-045682,2024-06-07 14:00,EQ-C02,16.29,True,27.3
E-045683,2024-06-07 14:00,EQ-C03,20.89,True,27.3
E-045684,2024-06-07 14:00,EQ-C04,1.01,False,27.3
E-045685,2024-06-07 15:00,EQ-A01,19.07,True,24.6
E-045686,2024-06-07 15:00,EQ-A02,20.39,True,24.6
E-045687,2024-06-07 15:00,EQ-A03,30.91,True,24.6
E-045688,2024-06-07 15:00,EQ-A04,13.18,True,24.6
E-045689,2024-06-07 15:00,EQ-B01,11.53,True,24.6
E-045690,2024-06-07 15:00,EQ-B02,13.07,True,24.6
E-045691,2024-06-07 15:00,EQ-B03,16.51,True,24.6
E-045692,2024-06-07 15:00,EQ-B04,7.73,True,24.6
E-045693,2024-06-07 15:00,EQ-C01,13.58,True,24.6
E-045694,2024-06-07 15:00,EQ-C02,13.07,True,24.6
E-045695,2024-06-07 15:00,EQ-C03,,True,24.6
E-045696,2024-06-07 15:00,EQ-C04,8.05,True,24.6
E-045697,2024-06-07 16:00,EQ-A01,3.88,False,23.6
E-045698,2024-06-07 16:00,EQ-A02,20.83,True,23.6
E-045699,2024-06-07 16:00,EQ-A03,30.11,True,23.6
E-045700,2024-06-07 16:00,EQ-A04,14.96,True,23.6
E-045701,2024-06-07 16:00,EQ-B01,1.06,False,23.6
E-045702,2024-06-07 16:00,EQ-B02,11.94,True,23.6
E-045703,2024-06-07 16:00,EQ-B03,14.82,True,23.6
E-045704,2024-06-07 16:00,EQ-B04,7.45,True,23.6
E-045705,2024-06-07 16:00,EQ-C01,1.38,False,23.6
E-045706,2024-06-07 16:00,EQ-C02,14.06,True,23.6
E-045707,2024-06-07 16:00,EQ-C03,20.94,True,23.6
E-045708,2024-06-07 16:00,EQ-C04,7.67,True,23.6
E-045709,2024-06-07 17:00,EQ-A01,16.85,True,20.3
E-045710,2024-06-07 17:00,EQ-A02,15.98,True,20.3
E-045711,2024-06-07 17:00,EQ-A03,26.91,True,20.3
E-045712,2024-06-07 17:00,EQ-A04,11.6,True,20.3
E-045713,2024-06-07 17:00,EQ-B01,1.56,False,20.3
E-045714,2024-06-07 17:00,EQ-B02,10.94,True,20.3
E-045715,2024-06-07 17:00,EQ-B03,13.86,True,20.3
E-045716,2024-06-07 17:00,EQ-B04,8.26,True,20.3
E-045717,2024-06-07 17:00,EQ-C01,12.62,True,20.3
E-045718,2024-06-07 17:00,EQ-C02,11.35,True,20.3
E-045719,2024-06-07 17:00,EQ-C03,1.61,False,20.3
E-045720,2024-06-07 17:00,EQ-C04,8.26,True,20.3
E-045721,2024-06-07 18:00,EQ-A01,2.89,False,22.6
E-045722,2024-06-07 18:00,EQ-A02,19.87,True,22.6
E-045723,2024-06-07 18:00,EQ-A03,23.92,True,22.6
E-045724,2024-06-07 18:00,EQ-A04,12.0,True,22.6
E-045725,2024-06-07 18:00,EQ-B01,12.78,True,22.6
E-045726,2024-06-07 18:00,EQ-B02,12.21,True,22.6
E-045727,2024-06-07 18:00,EQ-B03,18.08,True,22.6
E-045728,2024-06-07 18:00,EQ-B04,7.41,True,22.6
E-045729,2024-06-07 18:00,EQ-C01,13.71,True,22.6
E-045730,2024-06-07 18:00,EQ-C02,14.38,True,22.6
E-045731,2024-06-07 18:00,EQ-C03,19.49,True,22.6
E-045732,2024-06-07 18:00,EQ-C04,8.04,True,22.6
E-045733,2024-06-07 19:00,EQ-A01,20.89,True,22.1
E-045734,2024-06-07 19:00,EQ-A02,19.01,True,22.1
E-045735,2024-06-07 19:00,EQ-A03,27.32,True,22.1
E-045736,2024-06-07 19:00,EQ-A04,12.87,True,22.1
E-045737,2024-06-07 19:00,EQ-B01,10.96,True,22.1
E-045738,2024-06-07 19:00,EQ-B02,9.38,True,22.1
E-045739,2024-06-07 19:00,EQ-B03,15.24,True,22.1
E-045740,2024-06-07 19:00,EQ-B04,7.09,True,22.1
E-045741,2024-06-07 19:00,EQ-C01,13.39,True,22.1
E-045742,2024-06-07 19:00,EQ-C02,0.1,False,22.1
E-045743,2024-06-07 19:00,EQ-C03,19.11,True,22.1
E-045744,2024-06-07 19:00,EQ-C04,7.01,True,22.1
E-045745,2024-06-07 20:00,EQ-A01,20.25,True,17.6
E-045746,2024-06-07 20:00,EQ-A02,3.13,False,17.6
E-045747,2024-06-07 20:00,EQ-A03,26.96,True,17.6
E-045748,2024-06-07 20:00,EQ-A04,11.01,True,17.6
E-045749,2024-06-07 20:00,EQ-B01,13.41,True,17.6
E-045750,2024-06-07 20:00,EQ-B02,12.11,True,17.6
E-045751,2024-06-07 20:00,EQ-B03,,True,17.6
E-045752,2024-06-07 20:00,EQ-B04,1.14,False,17.6
E-045753,2024-06-07 20:00,EQ-C01,15.07,True,17.6
E-045754,2024-06-07 20:00,EQ-C02,11.82,True,17.6
E-045755,2024-06-07 20:00,EQ-C03,16.44,True,17.6
E-045756,2024-06-07 20:00,EQ-C04,9.3,True,17.6
E-045757,2024-06-07 21:00,EQ-A01,18.92,True,18.6
E-045758,2024-06-07 21:00,EQ-A02,16.19,True,18.6
E-045759,2024-06-07 21:00,EQ-A03,5.06,False,18.6
E-045760,2024-06-07 21:00,EQ-A04,13.69,True,18.6
E-045761,2024-06-07 21:00,EQ-B01,11.7,True,18.6
E-045762,2024-06-07 21:00,EQ-B02,11.83,True,18.6
E-045763,2024-06-07 21:00,EQ-B03,17.46,True,18.6
E-045764,2024-06-07 21:00,EQ-B04,7.57,True,18.6
E-045765,2024-06-07 21:00,EQ-C01,11.68,True,18.6
E-045766,2024-06-07 21:00,EQ-C02,11.13,True,18.6
E-045767,2024-06-07 21:00,EQ-C03,1.57,False,18.6
E-045768,2024-06-07 21:00,EQ-C04,8.45,True,18.6
E-045769,2024-06-07 22:00,EQ-A01,3.15,False,18.3
E-045770,2024-06-07 22:00,EQ-A02,15.61,True,18.3
E-045771,2024-06-07 22:00,EQ-A03,4.11,False,18.3
E-045772,2024-06-07 22:00,EQ-A04,3.55,False,18.3
E-045773,2024-06-07 22:00,EQ-B01,1.04,False,18.3
E-045774,2024-06-07 22:00,EQ-B02,1.12,False,18.3
E-045775,2024-06-07 22:00,EQ-B03,1.55,False,18.3
E-045776,2024-06-07 22:00,EQ-B04,7.7,True,18.3
E-045777,2024-06-07 22:00,EQ-C01,1.11,False,18.3
E-045778,2024-06-07 22:00,EQ-C02,0.55,False,18.3
E-045779,2024-06-07 22:00,EQ-C03,1.68,False,18.3
E-045780,2024-06-07 22:00,EQ-C04,0.46,False,18.3
E-045781,2024-06-07 23:00,EQ-A01,2.99,False,20.3
E-045782,2024-06-07 23:00,EQ-A02,3.51,False,20.3
E-045783,2024-06-07 23:00,EQ-A03,6.2,False,20.3
E-045784,2024-06-07 23:00,EQ-A04,2.81,False,20.3
E-045785,2024-06-07 23:00,EQ-B01,0.1,False,20.3
E-045786,2024-06-07 23:00,EQ-B02,1.02,False,20.3
E-045787,2024-06-07 23:00,EQ-B03,0.9,False,20.3
E-045788,2024-06-07 23:00,EQ-B04,0.69,False,20.3
E-045789,2024-06-07 23:00,EQ-C01,1.42,False,20.3
E-045790,2024-06-07 23:00,EQ-C02,1.57,False,20.3
E-045791,2024-06-07 23:00,EQ-C03,1.14,False,20.3
E-045792,2024-06-07 23:00,EQ-C04,0.91,False,20.3
E-045793,2024-06-08 00:00,EQ-A01,2.68,False,16.0
E-045794,2024-06-08 00:00,EQ-A02,3.81,False,16.0
E-045795,2024-06-08 00:00,EQ-A03,5.59,False,16.0
E-045796,2024-06-08 00:00,EQ-A04,2.8,False,16.0
E-045797,2024-06-08 00:00,EQ-B01,0.84,False,16.0
E-045798,2024-06-08 00:00,EQ-B02,0.82,False,16.0
E-045799,2024-06-08 00:00,EQ-B03,14.9,True,16.0
E-045800,2024-06-08 00:00,EQ-B04,0.73,False,16.0
E-045801,2024-06-08 00:00,EQ-C01,1.28,False,16.0
E-045802,2024-06-08 00:00,EQ-C02,14.73,True,16.0
E-045803,2024-06-08 00:00,EQ-C03,2.9,False,16.0
E-045804,2024-06-08 00:00,EQ-C04,0.59,False,16.0
E-045805,2024-06-08 01:00,EQ-A01,3.98,False,19.9
E-045806,2024-06-08 01:00,EQ-A02,2.89,False,19.9
E-045807,2024-06-08 01:00,EQ-A03,4.46,False,19.9
E-045808,2024-06-08 01:00,EQ-A04,13.4,True,19.9
E-045809,2024-06-08 01:00,EQ-B01,13.03,True,19.9
E-045810,2024-06-08 01:00,EQ-B02,1.33,False,19.9
E-045811,2024-06-08 01:00,EQ-B03,1.38,False,19.9
E-045812,2024-06-08 01:00,EQ-B04,1.15,False,19.9
E-045813,2024-06-08 01:00,EQ-C01,1.21,False,19.9
E-045814,2024-06-08 01:00,EQ-C02,1.2,False,19.9
E-045815,2024-06-08 01:00,EQ-C03,18.71,True,19.9
E-045816,2024-06-08 01:00,EQ-C04,7.99,True,19.9
E-045817,2024-06-08 02:00,EQ-A01,3.49,False,18.1
E-045818,2024-06-08 02:00,EQ-A02,2.28,False,18.1
E-045819,2024-06-08 02:00,EQ-A03,5.17,False,18.1
E-045820,2024-06-08 02:00,EQ-A04,2.7,False,18.1
E-045821,2024-06-08 02:00,EQ-B01,1.32,False,18.1
E-045822,2024-06-08 02:00,EQ-B02,1.18,False,18.1
E-045823,2024-06-08 02:00,EQ-B03,0.9,False,18.1
E-045824,2024-06-08 02:00,EQ-B04,0.18,False,18.1
E-045825,2024-06-08 02:00,EQ-C01,1.27,False,18.1
E-045826,2024-06-08 02:00,EQ-C02,,False,18.1
E-045827,2024-06-08 02:00,EQ-C03,0.46,False,18.1
E-045828,2024-06-08 02:00,EQ-C04,1.09,False,18.1
E-045829,2024-06-08 03:00,EQ-A01,16.8,True,21.2
E-045830,2024-06-08 03:00,EQ-A02,18.44,True,21.2
E-045831,2024-06-08 03:00,EQ-A03,25.51,True,21.2
E-045832,2024-06-08 03:00,EQ-A04,14.16,True,21.2
E-045833,2024-06-08 03:00,EQ-B01,11.33,True,21.2
E-045834,2024-06-08 03:00,EQ-B02,1.05,False,21.2
E-045835,2024-06-08 03:00,EQ-B03,1.45,False,21.2
E-045836,2024-06-08 03:00,EQ-B04,0.25,False,21.2
E-045837,2024-06-08 03:00,EQ-C01,16.12,True,21.2
E-045838,2024-06-08 03:00,EQ-C02,1.25,False,21.2
E-045839,2024-06-08 03:00,EQ-C03,2.02,False,21.2
E-045840,2024-06-08 03:00,EQ-C04,8.01,True,21.2
E-045841,2024-06-08 04:00,EQ-A01,3.28,False,19.3
E-045842,2024-06-08 04:00,EQ-A02,3.45,False,19.3
E-045843,2024-06-08 04:00,EQ-A03,4.9,False,19.3
E-045844,2024-06-08 04:00,EQ-A04,2.4,False,19.3
E-045845,2024-06-08 04:00,EQ-B01,0.34,False,19.3
E-045846,2024-06-08 04:00,EQ-B02,1.63,False,19.3
E-045847,2024-06-08 04:00,EQ-B03,0.77,False,19.3
E-045848,2024-06-08 04:00,EQ-B04,0.27,False,19.3
E-045849,2024-06-08 04:00,EQ-C01,12.85,True,19.3
E-045850,2024-06-08 04:00,EQ-C02,0.36,False,19.3
E-045851,2024-06-08 04:00,EQ-C03,2.15,False,19.3
E-045852,2024-06-08 04:00,EQ-C04,0.9,False,19.3
E-045853,2024-06-08 05:00,EQ-A01,3.35,False,20.8
E-045854,2024-06-08 05:00,EQ-A02,2.88,False,20.8
E-045855,2024-06-08 05:00,EQ-A03,4.65,False,20.8
E-045856,2024-06-08 05:00,EQ-A04,,False,20.8
E-045857,2024-06-08 05:00,EQ-B01,1.17,False,20.8
E-045858,2024-06-08 05:00,EQ-B02,,False,20.8
E-045859,2024-06-08 05:00,EQ-B03,0.58,False,20.8
E-045860,2024-06-08 05:00,EQ-B04,1.04,False,20.8
E-045861,2024-06-08 05:00,EQ-C01,13.43,True,20.8
E-045862,2024-06-08 05:00,EQ-C02,1.04,False,20.8
E-045863,2024-06-08 05:00,EQ-C03,17.59,True,20.8
E-045864,2024-06-08 05:00,EQ-C04,7.63,True,20.8
E-045865,2024-06-08 06:00,EQ-A01,18.43,True,21.1
E-045866,2024-06-08 06:00,EQ-A02,16.01,True,
E-045867,2024-06-08 06:00,EQ-A03,4.92,False,21.1
E-045868,2024-06-08 06:00,EQ-A04,10.69,True,21.1
E-045869,2024-06-08 06:00,EQ-B01,0.39,False,21.1
E-045870,2024-06-08 06:00,EQ-B02,10.54,True,21.1
E-045871,2024-06-08 06:00,EQ-B03,0.82,False,21.1
E-045872,2024-06-08 06:00,EQ-B04,0.1,False,21.1
E-045873,2024-06-08 06:00,EQ-C01,1.11,False,21.1
E-045874,2024-06-08 06:00,EQ-C02,11.35,True,21.1
E-045875,2024-06-08 06:00,EQ-C03,18.68,True,21.1
E-045876,2024-06-08 06:00,EQ-C04,8.52,True,21.1
E-045877,2024-06-08 07:00,EQ-A01,17.93,True,25.6
E-045878,2024-06-08 07:00,EQ-A02,2.96,False,25.6
E-045879,2024-06-08 07:00,EQ-A03,26.29,True,25.6
E-045880,2024-06-08 07:00,EQ-A04,10.61,True,25.6
E-045881,2024-06-08 07:00,EQ-B01,1.6,False,25.6
E-045882,2024-06-08 07:00,EQ-B02,0.67,False,25.6
E-045883,2024-06-08 07:00,EQ-B03,17.48,True,25.6
E-045884,2024-06-08 07:00,EQ-B04,1.01,False,25.6
E-045885,2024-06-08 07:00,EQ-C01,1.42,False,25.6
E-045886,2024-06-08 07:00,EQ-C02,14.37,True,25.6
E-045887,2024-06-08 07:00,EQ-C03,16.31,True,25.6
E-045888,2024-06-08 07:00,EQ-C04,0.47,False,25.6
E-045889,2024-06-08 08:00,EQ-A01,4.46,False,25.2
E-045890,2024-06-08 08:00,EQ-A02,3.21,False,25.2
E-045891,2024-06-08 08:00,EQ-A03,25.58,True,25.2
E-045892,2024-06-08 08:00,EQ-A04,3.15,False,25.2
E-045893,2024-06-08 08:00,EQ-B01,0.1,False,25.2
E-045894,2024-06-08 08:00,EQ-B02,1.08,False,25.2
E-045895,2024-06-08 08:00,EQ-B03,17.24,True,25.2
E-045896,2024-06-08 08:00,EQ-B04,8.83,True,25.2
E-045897,2024-06-08 08:00,EQ-C01,11.53,True,25.2
E-045898,2024-06-08 08:00,EQ-C02,2.46,False,25.2
E-045899,2024-06-08 08:00,EQ-C03,15.0,True,25.2
E-045900,2024-06-08 08:00,EQ-C04,8.68,True,25.2
E-045901,2024-06-08 09:00,EQ-A01,4.69,False,
E-045902,2024-06-08 09:00,EQ-A02,5.5,False,28.7
E-045903,2024-06-08 09:00,EQ-A03,25.01,True,28.7
E-045904,2024-06-08 09:00,EQ-A04,3.22,False,28.7
E-045905,2024-06-08 09:00,EQ-B01,1.4,False,28.7
E-045906,2024-06-08 09:00,EQ-B02,12.88,True,28.7
E-045907,2024-06-08 09:00,EQ-B03,2.4,False,28.7
E-045908,2024-06-08 09:00,EQ-B04,1.3,False,28.7
E-045909,2024-06-08 09:00,EQ-C01,2.03,False,28.7
E-045910,2024-06-08 09:00,EQ-C02,1.74,False,28.7
E-045911,2024-06-08 09:00,EQ-C03,19.09,True,28.7
E-045912,2024-06-08 09:00,EQ-C04,2.02,False,28.7
E-045913,2024-06-08 10:00,EQ-A01,21.05,True,27.0
E-045914,2024-06-08 10:00,EQ-A02,3.09,False,27.0
E-045915,2024-06-08 10:00,EQ-A03,27.47,True,27.0
E-045916,2024-06-08 10:00,EQ-A04,3.87,False,27.0
E-045917,2024-06-08 10:00,EQ-B01,0.72,False,27.0
E-045918,2024-06-08 10:00,EQ-B02,1.21,False,27.0
E-045919,2024-06-08 10:00,EQ-B03,2.67,False,27.0
E-045920,2024-06-08 10:00,EQ-B04,1.61,False,27.0
E-045921,2024-06-08 10:00,EQ-C01,,False,27.0
E-045922,2024-06-08 10:00,EQ-C02,1.43,False,27.0
E-045923,2024-06-08 10:00,EQ-C03,2.32,False,27.0
E-045924,2024-06-08 10:00,EQ-C04,9.34,True,27.0
E-045925,2024-06-08 11:00,EQ-A01,18.58,True,25.8
E-045926,2024-06-08 11:00,EQ-A02,16.87,True,25.8
E-045927,2024-06-08 11:00,EQ-A03,4.44,False,25.8
E-045928,2024-06-08 11:00,EQ-A04,2.49,False,25.8
E-045929,2024-06-08 11:00,EQ-B01,0.1,False,25.8
E-045930,2024-06-08 11:00,EQ-B02,13.11,True,25.8
E-045931,2024-06-08 11:00,EQ-B03,18.86,True,25.8
E-045932,2024-06-08 11:00,EQ-B04,1.08,False,25.8
E-045933,2024-06-08 11:00,EQ-C01,0.37,False,25.8
E-045934,2024-06-08 11:00,EQ-C02,1.72,False,25.8
E-045935,2024-06-08 11:00,EQ-C03,0.73,False,25.8
E-045936,2024-06-08 11:00,EQ-C04,1.79,False,25.8
E-045937,2024-06-08 12:00,EQ-A01,4.43,False,28.2
E-045938,2024-06-08 12:00,EQ-A02,3.49,False,28.2
E-045939,2024-06-08 12:00,EQ-A03,24.43,True,28.2
E-045940,2024-06-08 12:00,EQ-A04,3.43,False,28.2
E-045941,2024-06-08 12:00,EQ-B01,1.87,False,28.2
